Sharpe,Valor,TAE,DDPP1,DDPP2
0.5401932626205093,313082.85027303826,0.23350631932235766,0.9875,0.5834169006551678
0.9585701786221138,763312.342167056,0.4531501653792658,0.9583333333333334,0.8120570931942773
0.7720235952678186,517539.24496921885,0.3529422036836156,0.975,0.7055121005482017
0.9707102909520757,729686.4492221837,0.4411617159368566,0.9625,0.788166867228239
1.0516918363762542,857521.7095403597,0.4845822614735744,0.9958333333333333,0.8273799973258457
0.7881896359640805,479747.92062649585,0.3342096315900016,0.9875,0.7414293354726568
0.667020020942407,472584.4679492267,0.33052386448250526,0.9625,0.7331294290680572
0.7864137328004565,455665.7462645705,0.32163429491786855,0.9666666666666667,0.697228907607969
0.7217460150639455,494286.9100907154,0.34155428060254756,0.975,0.72181441369167
0.8202668527983494,565912.1692438687,0.3753549967125349,0.9958333333333333,0.6969915764139591
0.6148995521876507,388047.0577908285,0.2831680236923979,0.9458333333333333,0.628830726032892
0.8776295108042187,590578.5239746377,0.38618704241250335,0.9833333333333333,0.7853356063644872
0.9173004172433498,890603.7311503423,0.49495158017615903,0.9666666666666667,0.8125618398181575
0.9761468843714861,853165.1325275433,0.48319250380572365,0.9958333333333333,0.8179201764941837
0.8826433298606478,651443.8512545095,0.4114157608701363,0.9833333333333333,0.7250869100147079
0.6844900211322177,459398.54432062164,0.3236184917363101,0.9791666666666666,0.7175023398850113
0.8118930118294905,547823.790171974,0.3671640083968326,0.9583333333333334,0.737618665597005
0.5797102150487168,375767.66100185097,0.27560337081914343,0.9833333333333333,0.6882537772429469
0.8752185266950967,601313.2001604358,0.3907860859485517,0.9833333333333333,0.7812876052948255
0.8534301642056291,607197.2426176225,0.39327861588704893,0.9916666666666667,0.6574709185720016
0.7251522373754136,496736.4173570355,0.342774291575183,0.7416666666666667,0.6660282123278514
0.813919914422146,515587.4484277586,0.35200254049902924,0.9458333333333333,0.7599311405268084
0.8882879935211303,620878.7798222417,0.3989989044524216,0.9875,0.7389290012033695
0.8794081402588326,689137.7906090457,0.4260900812228048,0.9791666666666666,0.748191603155502
0.7160666709074164,443378.4053117812,0.31500775916262636,0.9583333333333334,0.66275237331194
1.0900018999977241,771422.9152384609,0.4559771083851494,0.975,0.787521727503677
0.8341631182798874,599973.3798310016,0.3902157460683946,0.9958333333333333,0.7423017783126087
0.9947965386757646,761955.5561627884,0.45267486610662355,0.975,0.7932076480812943
0.6656582508240799,399776.2098310272,0.2902134185255689,0.9833333333333333,0.6766780318224361
0.6725478878828722,472857.7946923104,0.3306653315109256,0.9875,0.647696884610242
0.9897159669315413,697757.40675491,0.4293533707102333,0.9666666666666667,0.7295494050006686
0.864749074831803,609264.1641578487,0.3941495034532825,0.9791666666666666,0.7408243080625752
0.7778015163106916,507458.092104345,0.34805727926979557,0.975,0.7678900922583233
0.7914421370767853,547908.6222425014,0.3672029348386716,0.9625,0.6780284797432812
0.6697345181323187,373221.34501718753,0.2740095295373648,0.9583333333333334,0.6648682979007889
0.752505957196772,483280.6137740748,0.3360107742247924,0.9875,0.7031855863083301
1.0164754157054554,808991.4041299126,0.4687636044967718,0.9875,0.7294090118999866
0.9773624835970975,781186.0741176999,0.4593480648777699,0.9958333333333333,0.7973826714801444
0.8227265177468741,560758.4978291052,0.3730432796128833,0.9791666666666666,0.7114152961625886
0.9116326347407949,668548.666549024,0.41815830546202326,0.9791666666666666,0.7583701029549406
0.8182838044395233,499029.5443997056,0.34391197358202974,0.9708333333333333,0.7106999598876855
0.7140820283457648,435043.29240110255,0.31042681940305417,0.9833333333333333,0.661348442305121
0.8262040084684177,516016.3018045582,0.3522092540759558,0.9958333333333333,0.7522462896109106
1.0064414334230236,638477.8973953435,0.40620776588246077,0.9583333333333334,0.7666566385880466
0.8647072424207283,490004.77227877633,0.3394095991874406,0.9958333333333333,0.6733420243348041
0.8061609805552604,505178.82029344933,0.34694187048732905,0.9958333333333333,0.6491676694745288
0.8835426867436408,498734.3462841003,0.3437657574278694,0.9916666666666667,0.70834001871908
0.9785636761353022,818914.522225639,0.47205989414244787,0.9791666666666666,0.7766680037438161
0.7324014445923923,478623.8866096531,0.3336342732848925,0.9583333333333334,0.6829522663457681
0.586158308275019,317183.7437620161,0.23646149817600648,0.9833333333333333,0.6426995587645408
0.7163310093086769,476260.77488569217,0.3324210640511127,0.9875,0.6485292151357134
0.8565757487207276,708381.6431744513,0.4333306235936587,0.9791666666666666,0.7553015108971788
0.701438457227181,434850.2034596204,0.31031985267261186,0.95,0.7052146008824709
0.637590497948264,437962.9093218535,0.31203951493419213,0.9916666666666667,0.6577951597807193
0.53760350775987,308458.2129894239,0.2301355772025584,0.9666666666666667,0.6255348308597406
0.697308644563422,405944.10226132703,0.29385086274154304,0.9791666666666666,0.6529114854927129
0.690666540522365,428611.2596191423,0.3068425823750953,0.9958333333333333,0.6750233988501136
0.6994690887587673,376539.4799914416,0.27608474231086566,0.9541666666666667,0.6958517181441369
0.7716769489325657,512242.77838690253,0.3503855277506598,0.9625,0.6927062441502875
0.34189463668727865,224943.62482228872,0.16075079748340904,0.9708333333333333,0.5290847706912689
0.7920507262418544,530766.1081966107,0.359234971935513,0.9958333333333333,0.7282357267014307
0.6164149358431303,397163.150279533,0.2886585714795027,0.9333333333333333,0.6031989570798235
0.8555663324705718,638855.3537215823,0.4063605921276554,0.9625,0.691395908543923
1.0060220976983576,696176.6314962235,0.4287573799956579,0.9833333333333333,0.7459319427730979
0.6372000044379275,359744.2081070398,0.26542274907487307,0.9708333333333333,0.6155602353255782
0.8238785401313752,508717.7833535111,0.34867198200833704,0.9666666666666667,0.74264941837144
0.732016850271618,454856.79979921144,0.3212025453679894,0.9958333333333333,0.6932745019387618
0.5748994929129003,293514.13700196747,0.2189536744110958,0.9791666666666666,0.6212327851317021
0.9355229886249673,775511.0089129598,0.45739283057755475,0.975,0.7621440032089851
0.7332042787687013,511816.7013893012,0.35017891846798044,0.9791666666666666,0.7239102821232786
0.9591390421027264,715419.2908911353,0.435938489784631,0.975,0.7713397513036502
0.5637935181256227,335752.9741240576,0.24946488842971526,0.9791666666666666,0.5296262869367563
0.7949994211321926,506018.2705606242,0.34735314969891573,0.9625,0.7077082497660114
0.686950891705976,406184.96897271136,0.29399199360307016,0.9958333333333333,0.6835004679770023
0.7972844294456468,475217.65759341937,0.3318839696027833,0.9958333333333333,0.7631100414493917
0.8174996710165369,522859.5720740773,0.3554889887968766,0.9833333333333333,0.7151056290947988
0.8243408677202216,628314.0235958621,0.4020645786505537,0.9833333333333333,0.723261799705843
0.8100590338702991,565397.1433704556,0.3751247526077399,0.975,0.7097673485760128
0.857464508324216,587490.7658634644,0.384851528792181,0.9791666666666666,0.6815917903463029
0.7473328276474613,552078.1777141504,0.3691101620511965,0.9958333333333333,0.7339985292151356
0.9366195030055663,618656.372123708,0.39807675374840334,0.9958333333333333,0.750193876186656
0.8647686615101884,536590.0962408781,0.3619652577491421,0.9625,0.748261799705843
0.9240440070869328,900020.4981974147,0.4978456625416623,0.9875,0.7977470250033427
0.6122365769275424,360590.89495428634,0.26596986617594354,0.9458333333333333,0.6497225564915096
0.591300668481287,324839.15902754344,0.24189568257389182,0.9791666666666666,0.6507220216606497
0.938512397254735,602008.6354880335,0.39108171277323756,0.9791666666666666,0.7586408610776842
0.7915851995497417,674138.2667376214,0.4203311469476414,0.9958333333333333,0.652303115389758
0.7255181318079377,476778.9802331771,0.33268752782666855,0.9791666666666666,0.6804385613049873
0.8966990302881686,640595.9790517812,0.40706439248066806,0.9708333333333333,0.7707714935151758
0.7983656797043023,500695.15115931886,0.3447356538905071,0.9625,0.7193107367295093
0.8450474420428881,583519.5552485038,0.3831254578764147,0.9875,0.7084904398983821
0.6258079670523584,376262.92100485147,0.27591234943012477,0.7916666666666666,0.6555655836341757
1.0537131970083655,769201.9283841882,0.45520540364320294,0.9833333333333333,0.8009326113116727
1.1782258915324892,1198732.1472657488,0.5788993690018902,0.9958333333333333,0.8614420377055756
0.9575748486800005,739299.6221496516,0.4446343022570538,0.9958333333333333,0.7408343361411953
0.9278832220322076,576826.875238055,0.3801946955415483,0.9958333333333333,0.7602921513571332
0.7630205913750595,510906.81233137654,0.3497372331711801,0.9791666666666666,0.6581795694611579
1.0733002779769978,855389.9201793317,0.4839029377360291,0.9875,0.7650889156304319
0.8587719674831057,657483.6948610903,0.4138129319281796,0.9666666666666667,0.7119601551009493
0.7715718235743976,536775.7908176255,0.36205191274978765,0.9708333333333333,0.7189597539778045
0.8097870704895048,588845.5647025125,0.3854382084603274,0.9958333333333333,0.7055288140125685
0.896596991348897,629518.6753587406,0.4025584861526945,0.9666666666666667,0.7230478673619467
0.9442448262451848,610505.5990897296,0.3946714177866544,0.9708333333333333,0.7756284262601952
0.7811898831766656,484343.94132219884,0.33655080738498566,0.9666666666666667,0.7149618933012435
0.6819880465801943,374884.1171148117,0.2750513266531538,0.9958333333333333,0.6315282791817087
0.5142029165606056,337718.20219374343,0.2508064624339801,0.9666666666666667,0.5708316619868967
0.703779972856538,459974.0397599919,0.32392322899623105,0.9875,0.7363684984623613
0.8249162037618564,511874.50324883894,0.35020695543428126,0.9708333333333333,0.7416031555020725
0.8037823091574984,686035.5498209422,0.4249074537428059,0.9875,0.7384075411151223
0.7806853868372111,542247.5230772273,0.3645943999040302,0.9875,0.723084636983554
0.8806161618524241,516324.371178031,0.35235766148528236,0.9208333333333334,0.8069327450193876
0.7829480217128413,462824.2731270727,0.32542791832066875,0.9958333333333333,0.7087745687926194
0.8224385167814998,559791.1859537773,0.3726074535974673,0.975,0.7384443107367296
0.7656582443456001,557205.1349950926,0.3714392731273952,0.975,0.7255281454739939
0.564730659002054,276697.8095903407,0.20580092086274848,0.975,0.6016746891295628
0.9662220150439613,756658.5070390352,0.4508126049078518,0.9875,0.8201430672549807
0.8067806229704214,552038.0165740363,0.3690918478031513,0.9166666666666666,0.6734991308998529
0.8395952670998247,542997.6677633462,0.36494132711963934,0.9625,0.7341188661585774
0.7608320210609507,529618.3758703045,0.3586940334570099,0.9791666666666666,0.6841756919374248
0.7812706749346949,502903.71279294597,0.3458243961555638,0.9875,0.7254412354592861
0.919831687148436,628368.7133006607,0.40208701818137293,0.9958333333333333,0.7727704238534563
0.8415473703242352,617467.4917334521,0.3975823373493659,0.9875,0.7062942906805723
0.798813872469104,517424.4589474441,0.35288702178697395,0.9791666666666666,0.706591790346303
0.7664924204958898,496392.3712001117,0.34260323142090465,0.9791666666666666,0.6767916833801311
0.7021022018414301,440442.32935219584,0.3134021860016958,1.0,0.7297031688728439
0.893491516272475,708801.5300997653,0.4334868083939447,0.9708333333333333,0.7642833266479476
0.8714749883151766,721008.7750468305,0.4379948491290735,0.9833333333333333,0.7693140794223827
1.049835708133921,702877.4440977005,0.4312762146972262,0.9916666666666667,0.8364286669340821
0.8203142852422955,573855.4492940896,0.3788845880341436,0.9666666666666667,0.7165429870303517
0.7653393002387865,1719498.9964621058,0.6871923050966124,0.875,0.7397145340286134
0.8244890256134827,547881.8433291571,0.3671906474721791,0.95,0.7816553015108971
0.8035855238991284,494266.2034374996,0.34154394635578145,0.9958333333333333,0.6648181575076881
0.9441629246109694,777771.4355439007,0.4581730117841505,0.9875,0.7904131568391496
0.8738763988725744,691947.1349216717,0.4271573085698863,0.9875,0.7548101350447921
0.6868537763467113,376269.86535268126,0.2759166794507657,0.925,0.6691436020858403
0.9316881436203165,603608.6928844977,0.391760834014921,0.9833333333333333,0.7889757989035967
1.0027808507874463,832407.4734487145,0.4764901149730101,0.975,0.8221085706645274
0.6610364374234682,418343.2036531003,0.3010286867796441,0.9791666666666666,0.6303215670544191
0.6893459104230147,443369.5617129919,0.3150029361466773,0.9791666666666666,0.6977837946249499
0.6775364805367774,396419.3971722053,0.2882144904852062,0.9666666666666667,0.7348074608904933
0.8949335218562917,662339.9914380593,0.4157273615838877,0.9916666666666667,0.7800407808530552
0.8856376649818649,589829.8397956858,0.3858637466811057,0.9708333333333333,0.6874448455675892
0.509764655348434,277446.890285806,0.20640050702377755,0.9791666666666666,0.550387752373312
0.8085934507606305,583899.5566789284,0.38329103806248366,0.9625,0.7114453803984491
0.7337574675281723,481724.6006209768,0.33521876994177524,0.9708333333333333,0.668037170744752
0.7755484593152417,584971.7623784638,0.38375776266957606,0.9875,0.681521593795962
0.9287286829465368,750840.0618467948,0.4487547361409945,0.9625,0.7817622676828453
0.9005142516831143,608347.1183858531,0.39376340862419457,0.9958333333333333,0.7976066319026608
0.723388518778653,462251.1124636966,0.3251259451962394,0.9833333333333333,0.661004144939163
0.7741620619859004,498145.5883536488,0.34347392555530587,0.9625,0.7287672148682979
0.9157147930384284,549261.2896202037,0.36782296260103187,0.9666666666666667,0.7571700762133975
0.8686696743301361,586888.063266104,0.38459018061918426,0.9791666666666666,0.7801811739537371
0.7294068778756676,482885.70271428267,0.3358099634105294,0.9625,0.6552613985826983
0.8159196202215407,542444.7912795686,0.36468567052092915,0.9791666666666666,0.7522930873111379
1.0142312527777488,830229.4344120948,0.47577897224259647,0.975,0.7148682979007889
0.7468933019005953,565534.9494017686,0.37518637603931104,0.9958333333333333,0.7363684984623613
0.9349694254699785,673586.5720498485,0.4201173424364961,0.975,0.7486629228506485
0.6667979302619749,396178.3259039044,0.2880704054469887,0.9791666666666666,0.6370804920443909
0.8252342837684935,526763.0227445635,0.35734411255828036,0.9791666666666666,0.6853824040647145
0.8838229597997599,599840.6863292841,0.3901592040343105,0.9583333333333334,0.7754178366091724
0.785276301323915,522878.7943823361,0.35549815189435385,0.9583333333333334,0.6472823906939431
0.6881199941240843,419263.54480662866,0.3015545173356893,0.9791666666666666,0.7245353656906004
0.6602550447849147,521405.46869839024,0.3547950327367091,0.9708333333333333,0.6630097606631903
