Sharpe,Valor,TAE,DDPP1,DDPP2,Apalancamiento Medio,Apalancamiento Maximo
1.2064634759561943,1936018.6707462128,0.7122860619082154,0.9916666666666668,0.786763542902333,1.122470830624416,1.6690296984172428
1.307552268829396,2455076.870717519,0.7877189100129618,0.9958333333333332,0.8558784763411098,1.1297065116708878,1.6305562931246411
1.0996930228769208,1478027.3390044598,0.630419660119514,0.9958333333333332,0.7921444576248846,1.1316853020052429,1.6530600139449554
1.1575945870337254,1744153.187303849,0.6801566317512429,1.0,0.7830268880980624,1.1334898237325317,1.6542409242121594
1.216026711774679,2068843.9420223576,0.7330331626629676,0.9958333333333332,0.8274779227626203,1.1295108238437597,1.6462560987372978
1.1195472240391755,1535171.0617817463,0.6416838246032226,1.0,0.7674706735204956,1.1160762080257087,1.6326668227776646
1.180809024497985,1643076.271086713,0.6645784731216242,1.0,0.7330655824408303,1.1195748170063209,1.6384102341234688
1.1135450812651582,1620363.0264241225,0.6574392665658522,0.9916666666666668,0.8218227314631898,1.1225835353851938,1.6658128172782027
0.9362249378504308,1018557.7654499308,0.5238813443576154,1.0,0.7078192961644919,1.1402743962533215,1.6412336177461753
1.210823187817932,1980752.348123198,0.719400048322822,1.0,0.826993541584289,1.1261390362745851,1.630051946981318
1.0100888947022286,1139342.848380515,0.5565635257846553,1.0,0.7414851485148515,1.115466678064495,1.6488906473530194
1.2256312444234214,2267743.671678549,0.7621491458899903,0.9875,0.8655759852379069,1.144902995497431,1.6392512727133377
1.07234886089813,1422414.4708212174,0.6191096273659804,0.9916666666666668,0.7737610386186898,1.1260527557765143,1.6813052125041708
1.208414408701992,1953864.73725486,0.7151400868825175,1.0,0.8496012916831422,1.127608326987387,1.6546110124435192
1.1550753248972692,1666141.3507572422,0.6662602185600135,1.0,0.8338737313826282,1.131465399199464,1.6307896826835802
1.1470840311296822,1603578.2292153805,0.6601567737299792,0.9958333333333332,0.840956458250365,1.122536571218899,1.653713898668891
1.3111111299828686,2656366.015198494,0.8134715032818012,1.0,0.8711051799130091,1.1343706317424929,1.653549807914758
0.9305121148660704,990615.3026322472,0.5162069977263923,0.9791666666666666,0.7629003558718861,1.1242073526925995,1.668657816288717
1.326491547810579,2575529.2730305973,0.8054484247448654,1.0,0.8637887788778877,1.12987002600761,1.6492633937198875
1.2555630200048993,2074112.5826760433,0.7338333770335936,1.0,0.8454626334519573,1.1226308559897429,1.6385424440559158
1.0241272040868303,1312251.0924866116,0.595592627556345,0.9875,0.7647192566231712,1.1412952002733336,1.648011903360037
1.1019972317007938,1444689.8234749064,0.6236825036507958,1.0,0.8414195334124159,1.1178149044926329,1.640755975013234
1.131743195216661,1624917.2100612733,0.6587005060086957,0.9875,0.7955021747726374,1.1279916240354804,1.6392636225338144
1.175360768319449,1700140.9512965374,0.6723807350546225,0.9791666666666666,0.85119942006063,1.123201521658378,1.6325661983419282
1.267809619790043,2500102.240961122,0.7931047415022345,0.9916666666666668,0.8598610562360068,1.1362690043945294,1.6390008359818231
1.1918542037251134,2136926.0405830326,0.7422854375130172,0.9916666666666668,0.7883010922489802,1.1244301472565754,1.6492434305636356
1.3223989764153894,2606066.819282822,0.8071901098174501,1.0,0.8679913009094504,1.1294996699150992,1.649337959011104
0.9944682246117246,1229426.7025252215,0.5768229271131098,0.9916666666666668,0.7554402267035719,1.124202918106164,1.655159505151155
1.1891171173893778,1874917.550168617,0.7023485304732342,1.0,0.8382232766574403,1.1375633988111775,1.648666732803901
1.360633587383098,2751189.9368331092,0.8250530362049864,1.0,0.8758402530644523,1.1184181964721227,1.6431094699531943
1.160422425983037,1840242.7017191804,0.6983788990219233,0.9958333333333332,0.8213432343234324,1.1414964228565865,1.6305681496464528
1.4016032159400424,2987303.3898360273,0.854810005758597,1.0,0.8222871287128712,1.1226960687201766,1.6371135316584715
1.2541860251935355,1869684.9560998755,0.703288563157705,1.0,0.8463564356435643,1.117491349564434,1.6596737897287817
1.4121895103024509,2994494.1521096835,0.8556211784040233,0.9916666666666668,0.8797293729372937,1.1227817871600705,1.6381670100701644
1.1267969957498274,1541644.7498830706,0.6429381698344789,0.9958333333333332,0.770597732964281,1.1178973230676876,1.631501949490635
1.3807171596837329,2719152.1100740046,0.8244471444070915,1.0,0.8066012164484992,1.1437490302576088,1.6326404485468218
1.0918557489070857,1560837.0118719828,0.6466317046185672,0.9625,0.8415645182549097,1.1403006726105192,1.6345873797688046
1.1401586640202517,1666342.9159629105,0.6662968037944157,1.0,0.827754712007381,1.1282309333277114,1.6537771012263014
1.1813775813631378,1858640.2940342396,0.6996565201433733,0.9958333333333332,0.8321141426123633,1.134475401779154,1.6324329383373644
1.3543069984513976,2733089.4299520697,0.8228677974651823,0.9958333333333332,0.8585442203769607,1.136250472831862,1.6569423283742362
1.2053183682925748,1939334.424366519,0.7128179565748305,1.0,0.8034005535784895,1.123658011533977,1.6390702374159685
1.34192529439818,2703761.421307875,0.8193018069011022,0.9916666666666668,0.8646138131013577,1.1237513680161122,1.6596265725650037
1.293060392521204,2406746.636393144,0.7812792836676832,1.0,0.8174706735204955,1.133353949452764,1.635379065531097
1.4663422641229378,3561095.3273050417,0.91256024305428,1.0,0.8662251219190721,1.120696675366807,1.6378747449309734
1.249373823739608,2045793.179805965,0.7323501415386842,1.0,0.8438053682401163,1.1325431851704502,1.6598467081330637
1.4258581606463867,3414369.6113175154,0.8980101485894458,0.9875,0.9066165809938052,1.131999421549402,1.6519215645406051
1.2258175051453952,2198848.0953469295,0.7523093158734249,0.9958333333333332,0.8633353103993673,1.1182773608128902,1.6430680706820229
1.05275744870823,1355158.7524186077,0.6049377297214564,0.9958333333333332,0.7408791353631211,1.1448399067139996,1.6666791774496352
1.1960002045968994,1832841.1526010311,0.6953499373590699,1.0,0.8119974957163569,1.1225421064150165,1.6510609186284388
1.2054560528527836,2016705.638757874,0.7250229869240501,1.0,0.8417095030974034,1.114771631825279,1.6374158145350313
1.2903873747474026,2573618.9271927243,0.8030851427287578,0.9958333333333332,0.831903255568736,1.1331401776434409,1.649908528796996
1.28305130916236,2418777.3386772387,0.7828921068077219,1.0,0.8704165019111638,1.1422002256162156,1.6491575326311432
1.5578095889986436,4306303.214404679,0.9823664855213284,1.0,0.9026732673267328,1.1137399402451291,1.6443936851442422
1.2722261164287545,2152725.9003900317,0.7484925446158699,0.9583333333333334,0.8506445854819515,1.1380432554547906,1.6317889308350018
1.382675714497568,2984007.8623805577,0.8504614116952671,1.0,0.8637791386803635,1.1187244204609406,1.6347546231858123
1.2335894948123811,2032152.852734563,0.7260077387018604,0.9875,0.8336263663900961,1.114201111065082,1.626000190927373
1.2154147388277614,1810256.53822848,0.6902151063620117,1.0,0.8251119452126959,1.12436625337485,1.6361900651236398
1.271741199795677,2309705.107984081,0.7685242227280007,1.0,0.859095106186519,1.127701494336121,1.6482503095918402
0.9331776582729412,1026006.8960866402,0.5249379093249911,0.975,0.7353220071118135,1.1244319181591065,1.6623290517066334
1.3345977789845915,2264991.617430162,0.7632520471703521,1.0,0.8160126833135156,1.1216082687705218,1.6349732437893263
1.0885762283320002,1591534.6807547195,0.6512270401582554,1.0,0.8613064664822863,1.139670813544562,1.630989857737347
1.2805294572696782,1959588.1256864097,0.7188263221278886,0.9958333333333332,0.77613380933492,1.1208964417134424,1.6454395467546543
1.286582989249362,2196115.9864586447,0.7519139353345901,0.9958333333333332,0.8151311453802557,1.1233634093774076,1.637281015075155
1.222743456896288,2008365.8879757656,0.7237260392454516,1.0,0.8090681428759721,1.1308542860683108,1.6462757849888223
1.2121306685173017,1987727.5430811727,0.7204974330019842,1.0,0.8141854487939897,1.120581801031049,1.6964701159354203
1.4075825962484612,3212319.244023737,0.8771121313703683,0.9958333333333332,0.8801766178990378,1.1236301184184254,1.6380645464185233
1.36440773658068,2895609.0769507037,0.8443235307808457,0.9833333333333332,0.8048514851485149,1.1393269588963897,1.6604873514207783
1.3638880515699547,2865262.1431224537,0.838560255891742,0.9958333333333332,0.8173223935679452,1.1153328143836094,1.6527441780871386
1.4659582539300702,4010831.969333202,0.9529932200918628,0.9958333333333332,0.8900381629161732,1.1349142627591151,1.6363640509145738
1.5465616041508194,4499609.720525996,0.9982606073414296,0.9791666666666666,0.8954950495049505,1.1150808346069336,1.6339060176373676
1.1316531018718416,1552553.7279815064,0.6466749691643192,1.0,0.7918184818481848,1.1342724940525413,1.6303182081733736
1.552790441755639,4271513.044571097,0.9807928939637564,1.0,0.878728679095597,1.1322846759939729,1.6321126556271537
1.168210663092225,1802914.1407397464,0.6920608992634418,0.9958333333333332,0.8556963696369637,1.1294124551088338,1.6609988520163366
1.1071051062945052,1454126.6880729275,0.6256023968369206,0.9958333333333332,0.8421049163042046,1.1259875470611724,1.6386981435326646
1.302348112511277,2666519.859480354,0.814727694550041,1.0,0.8716323975220772,1.1278557651812262,1.6582692931168883
1.298635252348981,2456840.8900227165,0.7879519822785963,1.0,0.8596052458152103,1.1204615780357996,1.644720123072684
0.9962439500123272,1211576.0773350543,0.5726425997114359,0.9875,0.7559707394226967,1.1284037123955093,1.6674809394473271
1.187832768916332,1844068.1804256777,0.6972300941974683,1.0,0.8146236984315276,1.1126128679892695,1.6891922544001887
1.175072421395194,1870085.6939341775,0.7015514179745603,0.9916666666666668,0.7111209964412811,1.12200212815715,1.63838927485923
1.0986292429794848,1491450.340033419,0.6330972192848177,0.9958333333333332,0.7457163569263213,1.1251506770397512,1.639827500468126
1.2486372198802735,2113834.1918072505,0.7398134258077114,1.0,0.8391854487939897,1.106945633144393,1.638083533354873
1.2121556296318965,1900476.8489273295,0.7083560778311977,1.0,0.8411716171617162,1.1295664498240758,1.6331357226233756
1.3649687708124816,3066600.190656067,0.8613620779234854,1.0,0.8716159219717938,1.1210888824767622,1.648315508085601
1.1587158657235654,1766966.350837823,0.6841241491215142,1.0,0.7884934756820878,1.1286475829052085,1.6516244443163028
1.133872510184725,1551361.597880989,0.6472640526605797,1.0,0.7568557450747058,1.1295116237267315,1.6654675440823117
1.1083825451992753,1614147.0270553406,0.656699622459868,1.0,0.7922235402662449,1.126334388118099,1.6534108460561494
1.2017191519897117,1682845.6697741696,0.6718414754390845,1.0,0.8146039931244216,1.124803551012955,1.6536580681365969
1.013113467981089,1142574.991068991,0.5559939955246584,0.9916666666666668,0.7698662185316989,1.1361649519801402,1.6931888218264084
1.2080214951840729,2397409.634767512,0.7790035334924905,0.9958333333333332,0.8700848795894196,1.1437430692186896,1.6452087759064111
1.098545829056361,1765668.7818386487,0.6830280040394725,0.9958333333333332,0.770232925384919,1.1391340226918605,1.6507040449939407
1.069652146297393,1342075.271225155,0.6021141843996936,1.0,0.731863714248056,1.1114503962235285,1.656708750413267
1.424869806630248,3306805.1583981817,0.8894044478991439,0.9958333333333332,0.8218547854785478,1.1309820198828433,1.6725221886041308
1.182449446205438,1743538.8709772378,0.6826596577510751,0.9875,0.7976299087663625,1.1231660821586662,1.6493980913464237
1.1031384970721214,1499461.5199738324,0.6346858680542742,0.9875,0.825843548174509,1.1192746182260114,1.6382332150841696
1.1899181736790732,1818678.2835397965,0.6929646305585857,0.9958333333333333,0.8254217740872545,1.1295303490108124,1.6401266748529197
1.2824440104161037,2077779.9185379702,0.7372497634977957,1.0,0.7891841861695095,1.132853350118598,1.6488649022567854
1.0386947640695712,1312562.9883640257,0.5956614536730029,1.0,0.7608013707657836,1.1224595177100325,1.6328664845139795
1.2841130248571375,2451632.743872436,0.7872634570327948,1.0,0.8063562672993279,1.1159544808058188,1.6401851509209213
1.3222363421149936,2586202.2652328745,0.8046820560507961,1.0,0.8689798339264532,1.1340490437635984,1.6314917548097707
1.0561143229574996,1303795.2009815979,0.5937215424751268,0.8125,0.8376235666271253,1.1224833758302133,1.641904873550975
